#{"t_start": 1760892457.5976903, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,75,0.154576
-1.0,101,0.356307
-1.0,109,0.564168
-1.0,75,0.708763
-1.0,129,0.954458
-1.0,94,1.13522
-1.0,126,1.373325
-1.0,99,1.562073
-1.0,106,1.764838
-1.0,127,2.006168
-1.0,92,2.181148
-1.0,94,2.362776
-1.0,101,2.554447
-1.0,58,2.664187
-1.0,86,2.830915
-1.0,73,2.971422
-1.0,74,3.112566
-1.0,86,3.276184
-1.0,139,3.541986
-1.0,93,3.720875
-1.0,91,3.906638
-1.0,90,15.096642
-1.0,77,15.244673
-1.0,71,15.380441
-1.0,69,15.512423
-1.0,108,15.719316
-1.0,99,15.910003
-1.0,90,16.082011
-1.0,130,16.330552
-1.0,112,16.543255
-1.0,93,16.719419
-1.0,115,16.937851
-1.0,124,17.176374
-1.0,86,17.343113
-1.0,116,17.568665
-1.0,75,17.717175
-1.0,136,17.975933
-1.0,104,18.174624
-1.0,94,18.353846
-1.0,106,18.555818
-1.0,87,18.722054
-1.0,134,30.017909
-1.0,107,30.226006
-1.0,116,30.452968
-1.0,97,30.640903
-1.0,85,30.802005
-1.0,73,30.942257
-1.0,82,31.098329
-1.0,128,31.345016
-1.0,108,31.552291
-1.0,84,31.711796
-1.0,140,31.978829
-1.0,81,32.133456
-1.0,75,32.277295
-1.0,83,32.436764
-1.0,124,32.673572
-1.0,164,32.986946
-1.0,91,33.165018
-1.0,84,33.325078
-1.0,152,33.615921
-1.0,107,33.81985
-1.0,96,45.16275
-1.0,111,45.375362
-1.0,90,45.547981
-1.0,444,46.407284
-1.0,136,46.670286
-1.0,162,46.979893
-1.0,94,47.164694
-1.0,112,47.37934
-1.0,104,47.576912
-1.0,113,47.795163
-1.0,136,48.054151
-1.0,97,48.244421
-1.0,88,48.41219
-1.0,169,48.735589
-1.0,81,48.892403
-1.0,171,60.285278
-1.0,112,60.516196
-1.0,104,60.715255
-1.0,75,60.862562
