#{"t_start": 1760892457.5928216, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,167,0.342364
-1.0,118,0.5683
-1.0,67,0.696944
-1.0,104,0.896815
-1.0,82,1.054237
-1.0,101,1.245018
-1.0,83,1.402955
-1.0,198,1.78107
-1.0,99,1.968076
-1.0,161,2.276386
-1.0,78,2.425676
-1.0,95,2.606344
-1.0,91,2.781972
-1.0,130,3.030009
-1.0,110,3.239582
-1.0,67,3.369154
-1.0,110,3.578707
-1.0,133,3.840113
-1.0,142,15.135152
-1.0,77,15.282729
-1.0,77,15.430728
-1.0,80,15.584262
-1.0,120,15.814389
-1.0,140,16.081939
-1.0,116,16.30394
-1.0,78,16.452375
-1.0,76,16.597796
-1.0,97,16.781634
-1.0,96,16.963272
-1.0,145,17.242348
-1.0,97,17.430477
-1.0,93,17.612596
-1.0,139,17.881485
-1.0,146,18.159705
-1.0,99,18.348338
-1.0,88,18.516091
-1.0,89,18.686481
-1.0,108,29.931848
-1.0,76,30.076498
-1.0,81,30.236605
-1.0,115,30.461632
-1.0,86,30.62745
-1.0,163,30.938982
-1.0,117,31.161565
-1.0,94,31.343572
-1.0,94,31.52374
-1.0,124,31.760972
-1.0,171,32.085731
-1.0,106,32.289335
-1.0,114,32.507981
-1.0,84,32.667595
-1.0,78,32.815776
-1.0,81,32.970286
-1.0,113,33.191988
-1.0,88,33.360465
-1.0,128,33.604619
-1.0,107,33.809481
-1.0,98,45.154676
-1.0,195,45.5291
-1.0,130,45.778094
-1.0,126,46.021302
-1.0,141,46.29774
-1.0,86,46.462702
-1.0,100,46.656702
-1.0,209,47.059169
-1.0,118,47.289463
-1.0,77,47.436122
-1.0,95,47.616677
-1.0,102,47.813246
-1.0,110,48.022553
-1.0,102,48.219867
-1.0,111,48.433621
-1.0,108,48.640597
-1.0,87,48.807739
-1.0,108,60.069286
-1.0,88,60.249239
-1.0,111,60.475666
-1.0,79,60.628815
-1.0,75,60.777232
-1.0,127,61.030828
-1.0,93,61.207621
-1.0,120,61.446607
-1.0,106,61.659701
-1.0,161,61.974819
-1.0,113,62.190398
-1.0,108,62.397
-1.0,143,62.669257
-1.0,161,62.977595
-1.0,169,63.313038
-1.0,76,63.456674
-1.0,81,63.612392
-1.0,209,64.015951
-1.0,140,75.317348
-1.0,105,75.517707
-1.0,175,75.849997
-1.0,79,76.000271
-1.0,82,76.155051
-1.0,134,76.414532
-1.0,175,76.747724
-1.0,353,77.418059
-1.0,44,77.505174
-1.0,192,77.869483
-1.0,73,78.005683
-1.0,50,78.102049
-1.0,56,78.207651
-1.0,154,78.49994
-1.0,91,78.673441
-1.0,845,91.611445
-1.0,142,91.878534
-1.0,260,92.374236
-1.0,247,92.841195
-1.0,159,93.154531
-1.0,162,93.471689
-1.0,152,93.77439
-1.0,212,94.191779
-1.0,416,106.081432
-1.0,438,106.903689
-1.0,152,107.18729
-1.0,100,107.37435
-1.0,277,107.897742
-1.0,157,108.194226
-1.0,134,108.447113
-1.0,1000,121.32591
-1.0,464,122.193909
-1.0,443,123.027399
-1.0,205,123.412519
-1.0,702,135.813924
-1.0,535,136.809603
-1.0,543,137.846261
-1.0,384,138.566671
-1.0,435,150.394688
-1.0,868,152.015037
-1.0,146,152.290034
-1.0,399,153.05237
-1.0,524,165.053531
-1.0,514,166.007144
-1.0,320,166.601481
-1.0,427,167.393008
-1.0,403,168.143151
-1.0,334,179.784925
-1.0,266,180.304091
-1.0,501,181.253714
-1.0,556,182.338588
-1.0,309,182.914707
-1.0,333,183.533679
-1.0,897,196.091459
-1.0,624,197.259421
-1.0,357,197.928235
-1.0,525,209.949956
-1.0,605,211.089806
-1.0,589,212.229888
-1.0,406,212.997446
-1.0,504,225.009033
-1.0,565,226.061088
-1.0,215,226.4616
-1.0,548,227.475631
-1.0,699,239.817925
-1.0,668,241.06327
-1.0,524,242.037406
-1.0,951,255.053349
-1.0,656,256.27468
-1.0,440,257.094727
-1.0,655,269.349233
-1.0,355,270.009978
-1.0,350,270.670359
-1.0,368,271.356493
-1.0,685,272.658503
-1.0,511,284.629403
-1.0,536,285.626892
-1.0,531,286.620261
-1.0,579,287.701282
-1.0,525,299.692464
-1.0,545,300.704151
-1.0,520,301.674954
-1.0,524,313.713675
-1.0,510,314.682017
-1.0,387,315.425529
-1.0,418,316.204322
-1.0,519,317.184367
-1.0,599,329.359936
-1.0,456,330.243034
-1.0,488,331.169319
-1.0,187,331.519392
-1.0,686,343.99666
-1.0,873,345.620745
-1.0,1000,358.562443
-1.0,672,359.821445
-1.0,513,360.786568
-1.0,342,361.441887
-1.0,769,374.07403
-1.0,385,374.801267
-1.0,1000,376.678356
-1.0,717,389.139911
-1.0,612,390.284389
-1.0,432,391.095279
-1.0,583,392.189142
-1.0,525,404.281104
-1.0,911,405.986888
-1.0,582,407.072838
-1.0,524,419.163446
-1.0,732,420.563541
-1.0,469,421.435494
-1.0,498,433.690091
-1.0,996,435.556473
-1.0,618,436.708896
-1.0,714,449.214209
-1.0,1000,451.091837
-1.0,581,452.191889
-1.0,721,464.617095
-1.0,229,465.046527
-1.0,756,466.464736
-1.0,665,478.791175
-1.0,722,480.144955
-1.0,878,481.788146
-1.0,665,494.180745
-1.0,449,495.021435
-1.0,654,496.244359
-1.0,781,508.815761
-1.0,1000,510.697232
-1.0,438,511.520996
-1.0,513,523.504096
-1.0,903,525.193304
-1.0,619,526.350097
-1.0,517,538.441072
-1.0,748,539.838029
-1.0,560,540.884874
-1.0,505,541.833282
-1.0,518,554.287488
-1.0,756,555.702675
-1.0,751,557.110712
-1.0,584,569.754513
-1.0,840,571.342296
-1.0,918,584.607717
-1.0,583,585.700929
-1.0,1000,587.572206
-1.0,547,599.677136
-1.0,715,601.02355
-1.0,1000,602.909567
-1.0,715,615.310809
-1.0,904,617.00247
-1.0,852,629.681002
-1.0,789,631.171574
-1.0,652,632.402578
-1.0,498,644.394062
-1.0,612,645.540494
-1.0,463,646.408216
-1.0,1000,659.379872
-1.0,495,660.308314
-1.0,915,662.015204
-1.0,711,674.624695
-1.0,651,675.841399
-1.0,786,677.33251
-1.0,692,689.711375
-1.0,581,690.798466
-1.0,354,691.458081
-1.0,764,703.955708
-1.0,567,705.019171
-1.0,829,706.575807
-1.0,608,718.824176
-1.0,848,720.409949
-1.0,953,722.207226
-1.0,1000,735.393838
-1.0,1000,737.293553
-1.0,638,749.636382
-1.0,451,750.476898
-1.0,621,751.640027
-1.0,747,764.115209
-1.0,391,764.85181
-1.0,509,765.80281
-1.0,673,767.058801
-1.0,367,778.849069
-1.0,540,779.863132
-1.0,543,780.881494
-1.0,744,782.266865
-1.0,655,794.645058
-1.0,858,796.244114
-1.0,976,809.208898
-1.0,496,810.136851
-1.0,559,811.176376
-1.0,643,812.378132
-1.0,430,824.279479
-1.0,502,825.213855
-1.0,536,826.214423
-1.0,412,826.988054
-1.0,770,839.531379
-1.0,591,840.636796
-1.0,877,842.300595
-1.0,589,854.704518
-1.0,673,855.958874
-1.0,503,856.900875
-1.0,686,869.282139
-1.0,1000,871.182414
-1.0,440,872.01529
