#{"t_start": 1760892457.5990744, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,109,0.219976
-1.0,84,0.388022
-1.0,87,0.552958
-1.0,87,0.721456
-1.0,89,0.891429
-1.0,78,1.040092
-1.0,103,1.234981
-1.0,105,1.435705
-1.0,124,1.671722
-1.0,165,1.985611
-1.0,145,2.262978
-1.0,119,2.490507
-1.0,100,2.681121
-1.0,103,2.880952
-1.0,103,3.076076
-1.0,147,3.3575
-1.0,245,3.83165
-1.0,124,15.093217
-1.0,107,15.297578
-1.0,94,15.478223
-1.0,84,15.639836
-1.0,131,15.891385
-1.0,97,16.076596
-1.0,124,16.313546
-1.0,138,16.576334
-1.0,119,16.802164
-1.0,80,16.953243
-1.0,63,17.073955
-1.0,142,17.350543
-1.0,89,17.52387
-1.0,119,17.756362
-1.0,90,17.926783
-1.0,103,18.122944
-1.0,104,18.321703
-1.0,149,18.606623
-1.0,95,18.788714
-1.0,95,30.008642
-1.0,92,30.186666
-1.0,74,30.332756
-1.0,85,30.498733
-1.0,76,30.645396
-1.0,92,30.820036
-1.0,99,31.009339
-1.0,136,31.270638
-1.0,126,31.511521
-1.0,97,31.696242
-1.0,114,31.91482
-1.0,115,32.134336
-1.0,96,32.317341
-1.0,126,32.558968
-1.0,95,32.739766
-1.0,79,32.890924
-1.0,122,33.129263
-1.0,144,33.402277
-1.0,101,33.596088
-1.0,67,33.725922
-1.0,106,45.084885
-1.0,230,45.527403
-1.0,155,45.826133
-1.0,93,46.003896
-1.0,108,46.217379
-1.0,79,46.368273
-1.0,153,46.664977
-1.0,84,46.827747
-1.0,105,47.027452
-1.0,78,47.181298
-1.0,95,47.362347
-1.0,107,47.565864
-1.0,69,47.699865
-1.0,143,47.972892
-1.0,80,48.126116
-1.0,117,48.354
-1.0,146,48.632196
-1.0,97,48.820067
-1.0,90,60.042781
-1.0,106,60.26105
-1.0,86,60.438822
-1.0,110,60.65199
-1.0,114,60.875434
-1.0,122,61.117552
-1.0,124,61.361568
-1.0,146,61.654353
-1.0,107,61.864378
-1.0,195,62.238522
-1.0,130,62.486797
-1.0,180,62.829331
-1.0,115,63.05268
-1.0,133,63.317088
-1.0,89,63.485839
-1.0,62,63.604534
-1.0,155,63.907231
-1.0,163,75.251543
-1.0,116,75.473476
-1.0,76,75.616951
-1.0,124,75.852049
-1.0,102,76.045483
-1.0,129,76.290248
-1.0,203,76.680877
-1.0,135,76.937295
-1.0,147,77.216864
-1.0,96,77.398918
-1.0,263,77.90159
-1.0,213,78.3039
-1.0,231,78.744483
-1.0,79,78.894601
-1.0,306,90.80337
-1.0,313,91.400749
-1.0,230,91.836215
-1.0,230,92.274812
-1.0,101,92.466833
-1.0,153,92.756801
-1.0,386,93.512523
-1.0,219,93.945266
-1.0,1000,106.942857
-1.0,536,107.952226
-1.0,427,108.760018
-1.0,262,120.248807
-1.0,486,121.15931
-1.0,359,121.832491
-1.0,148,122.110358
-1.0,517,123.081268
-1.0,609,135.309727
-1.0,362,135.986737
-1.0,278,136.505308
-1.0,207,136.890323
-1.0,661,138.146938
-1.0,226,138.57318
-1.0,358,150.25759
-1.0,380,150.966132
-1.0,392,151.698643
-1.0,570,152.777819
-1.0,648,165.013554
-1.0,442,165.835088
-1.0,486,166.736839
-1.0,601,167.854727
-1.0,407,168.607966
-1.0,447,180.488954
-1.0,424,181.294944
-1.0,541,182.349818
-1.0,573,183.416212
-1.0,391,195.029262
-1.0,515,195.989262
-1.0,393,196.723053
-1.0,279,197.247524
-1.0,430,198.052616
-1.0,838,210.66123
-1.0,600,211.819301
-1.0,252,212.305281
-1.0,497,224.302303
-1.0,518,225.274238
-1.0,492,226.191748
-1.0,358,226.855737
-1.0,189,227.205465
-1.0,523,239.209507
-1.0,1000,241.082085
-1.0,298,241.6391
-1.0,899,254.554628
-1.0,424,255.343045
-1.0,605,256.470486
-1.0,936,269.248543
-1.0,579,270.327618
-1.0,691,271.62126
-1.0,196,271.992065
-1.0,426,272.807409
-1.0,757,285.23414
-1.0,335,285.862259
-1.0,793,287.343866
-1.0,306,298.928095
-1.0,463,299.789871
-1.0,242,300.239347
-1.0,659,301.464064
-1.0,1000,314.403112
-1.0,413,315.200796
-1.0,279,315.721942
-1.0,718,317.073043
-1.0,542,329.140141
-1.0,513,330.125606
-1.0,500,331.078923
-1.0,724,343.626956
-1.0,693,344.917924
-1.0,665,346.1585
-1.0,916,358.945146
-1.0,326,359.554311
-1.0,559,360.605152
-1.0,882,362.315097
-1.0,795,374.961632
-1.0,759,376.385341
-1.0,405,377.142738
-1.0,601,389.389674
-1.0,308,389.964106
-1.0,551,390.996525
-1.0,378,391.707763
-1.0,288,392.247084
-1.0,371,404.048459
-1.0,332,404.670829
-1.0,255,405.148713
-1.0,804,406.653778
-1.0,329,407.268723
-1.0,552,419.418303
-1.0,312,420.001407
-1.0,356,420.689862
-1.0,447,421.520475
-1.0,843,434.427963
-1.0,421,435.210891
-1.0,651,436.425498
-1.0,736,448.967216
-1.0,625,450.140764
-1.0,363,450.823245
-1.0,593,451.950337
-1.0,694,464.32471
-1.0,582,465.415628
-1.0,376,466.117702
-1.0,526,467.108349
-1.0,492,479.108779
-1.0,443,479.939029
-1.0,1000,481.812769
-1.0,510,493.914974
-1.0,332,494.536978
-1.0,369,495.22821
-1.0,536,496.229029
-1.0,678,508.608251
-1.0,731,509.97298
-1.0,584,511.080473
-1.0,1000,523.978228
-1.0,731,525.347898
-1.0,711,526.672332
-1.0,903,539.482517
-1.0,582,540.570814
-1.0,776,553.514414
-1.0,509,554.465065
-1.0,738,555.845822
-1.0,283,556.37612
-1.0,760,569.352768
-1.0,908,571.07002
-1.0,969,584.42662
-1.0,1000,586.298098
-1.0,1000,599.245143
-1.0,1000,601.134567
-1.0,841,602.721311
-1.0,1000,615.656318
-1.0,600,616.779337
1.0,579,617.864474
-1.0,495,629.875223
-1.0,1000,631.767606
-1.0,425,632.571999
-1.0,949,645.40152
-1.0,801,646.896883
-1.0,585,659.096875
-1.0,382,659.812809
-1.0,813,661.333662
-1.0,605,662.463807
-1.0,532,674.738024
-1.0,544,675.754169
-1.0,401,676.504506
-1.0,694,677.821813
-1.0,779,690.367665
-1.0,591,691.467513
-1.0,690,703.826054
-1.0,707,705.151367
-1.0,622,706.320821
-1.0,745,718.826386
-1.0,411,719.597924
-1.0,559,720.641373
-1.0,432,721.454209
-1.0,670,734.004933
-1.0,932,735.77635
-1.0,601,736.903295
-1.0,397,737.674576
-1.0,687,750.104783
-1.0,566,751.155267
-1.0,1000,764.111764
-1.0,474,765.003442
-1.0,614,766.149601
-1.0,504,767.090788
-1.0,843,779.774191
-1.0,836,781.339909
-1.0,419,782.119477
-1.0,698,794.577641
-1.0,631,795.755035
-1.0,565,796.816002
-1.0,707,809.270863
-1.0,865,810.884477
-1.0,749,812.282906
-1.0,668,824.627775
-1.0,501,825.561846
-1.0,1000,827.437841
-1.0,752,839.941204
-1.0,494,840.866782
-1.0,740,842.273274
-1.0,1000,855.446875
-1.0,464,856.308041
-1.0,1000,869.280668
-1.0,1000,871.180877
-1.0,425,871.983981
-1.0,758,884.499188
-1.0,1000,886.368871
-1.0,637,898.734764
-1.0,801,900.263875
-1.0,547,901.285966
-1.0,617,902.441335
-1.0,945,915.320875
-1.0,778,916.775919
-1.0,639,929.170571
-1.0,700,930.483387
-1.0,661,931.725602
-1.0,914,944.501127
-1.0,1000,946.400601
-1.0,665,958.762455
-1.0,1000,960.629664
-1.0,1000,973.700808
-1.0,855,975.286655
-1.0,709,976.603086
-1.0,472,988.604536
-1.0,603,989.722009
-1.0,777,991.163949
-1.0,418,991.947003
-1.0,805,1004.590921
-1.0,601,1005.708398
-1.0,804,1007.213338
-1.0,1000,1020.202402
-1.0,948,1021.968702
-1.0,1000,1034.918626
-1.0,731,1036.278213
-1.0,691,1048.645021
-1.0,687,1049.924027
-1.0,837,1051.488247
-1.0,1000,1064.401097
-1.0,727,1065.755093
-1.0,738,1078.266787
-1.0,730,1079.621958
-1.0,584,1080.706834
-1.0,696,1093.164479
-1.0,665,1094.423821
-1.0,603,1095.574313
-1.0,890,1108.318173
-1.0,724,1109.670894
-1.0,438,1110.525249
-1.0,615,1111.68908
-1.0,659,1124.035807
-1.0,988,1125.923336
-1.0,956,1138.806314
-1.0,493,1139.717804
-1.0,1000,1141.568658
