#{"t_start": 1760892457.594905, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,93,0.194076
-1.0,115,0.420304
-1.0,133,0.673119
-1.0,76,0.818831
-1.0,72,0.956652
-1.0,119,1.184494
-1.0,106,1.385259
-1.0,115,1.604687
-1.0,100,1.79618
-1.0,99,1.98367
-1.0,196,2.359223
-1.0,117,2.58194
-1.0,100,2.774251
-1.0,92,2.951007
-1.0,96,3.1356
-1.0,145,3.41089
-1.0,96,3.59572
-1.0,71,3.731222
-1.0,103,3.939618
-1.0,93,15.13546
-1.0,103,15.332461
-1.0,115,15.553579
-1.0,90,15.726228
-1.0,140,15.994171
-1.0,75,16.138921
-1.0,114,16.356944
-1.0,112,16.568411
-1.0,102,16.762387
-1.0,79,16.911991
-1.0,110,17.122179
-1.0,132,17.378991
-1.0,88,17.550591
-1.0,107,17.759826
-1.0,104,17.957149
-1.0,90,18.129179
-1.0,92,18.304842
-1.0,91,18.477876
-1.0,86,18.641662
-1.0,138,29.945519
-1.0,95,30.129088
-1.0,79,30.284428
-1.0,104,30.487252
-1.0,101,30.682659
-1.0,125,30.919488
-1.0,130,31.167801
-1.0,186,31.525896
-1.0,94,31.704087
-1.0,78,31.854038
-1.0,90,32.025072
-1.0,77,32.17291
-1.0,101,32.366315
-1.0,91,32.539855
-1.0,103,32.73562
-1.0,78,32.884606
-1.0,87,33.055191
-1.0,109,33.265108
-1.0,99,33.451238
-1.0,87,33.620623
-1.0,130,45.024679
-1.0,120,45.257344
-1.0,70,45.3914
-1.0,90,45.563961
-1.0,97,45.74929
-1.0,102,45.946557
-1.0,67,46.076547
-1.0,108,46.28776
-1.0,90,46.461107
-1.0,96,46.646531
-1.0,106,46.852949
-1.0,99,47.041198
-1.0,108,47.252881
-1.0,128,47.497378
-1.0,102,47.692058
-1.0,158,47.994243
-1.0,85,48.15853
-1.0,116,48.382917
-1.0,98,48.568493
-1.0,107,48.774973
-1.0,83,48.934306
-1.0,115,60.216771
-1.0,154,60.532228
-1.0,137,60.799281
-1.0,100,60.998398
-1.0,191,61.371563
-1.0,108,61.587731
