#{"t_start": 1760833229.910889, "env_id": "CustomLunarLander-v0"}
r,l,t
-1.0,95,0.371406
-1.0,76,0.562649
-1.0,85,0.77394
-1.0,85,0.986997
-1.0,64,1.148319
-1.0,119,1.448475
-1.0,144,1.81584
-1.0,116,2.111198
-1.0,228,2.71569
-1.0,78,3.255951
-1.0,159,4.728997
-1.0,84,5.494256
-1.0,73,6.173025
-1.0,111,7.210914
-1.0,88,8.031
-1.0,95,8.942734
-1.0,92,9.833504
-1.0,103,10.810386
-1.0,69,11.494204
-1.0,105,12.50025
-1.0,86,13.306728
-1.0,116,14.352043
-1.0,79,15.073723
-1.0,96,15.978972
-1.0,94,16.83088
-1.0,74,17.526021
-1.0,152,18.957033
-1.0,80,19.687047
-1.0,117,20.752516
-1.0,94,21.599103
-1.0,91,22.423784
-1.0,210,24.349154
-1.0,139,25.675758
-1.0,178,27.342997
-1.0,87,28.16426
-1.0,126,29.341863
-1.0,131,30.566522
-1.0,95,31.468983
-1.0,151,32.868003
-1.0,119,33.964284
-1.0,94,34.841014
-1.0,146,36.256865
-1.0,258,38.615336
-1.0,109,39.596359
-1.0,240,41.773375
-1.0,76,42.482054
-1.0,165,43.984701
-1.0,108,45.037461
-1.0,75,45.784069
-1.0,101,46.724284
-1.0,108,47.704764
-1.0,155,49.11896
-1.0,63,49.697548
-1.0,212,51.619787
-1.0,456,55.852713
-1.0,115,56.903652
-1.0,125,58.030835
-1.0,99,58.936293
-1.0,165,60.502701
-1.0,182,62.207951
-1.0,519,66.954237
-1.0,129,68.184232
-1.0,79,68.944628
-1.0,154,70.474414
-1.0,146,71.822891
-1.0,114,72.904605
-1.0,160,74.396797
-1.0,116,75.505649
-1.0,150,76.932117
-1.0,286,79.649096
-1.0,112,80.658822
-1.0,91,81.506709
-1.0,160,82.963882
-1.0,243,85.211534
-1.0,143,86.525685
-1.0,102,87.572391
-1.0,133,88.840985
-1.0,175,90.455984
-1.0,84,91.217296
-1.0,93,92.053992
-1.0,239,94.214619
-1.0,155,95.650133
-1.0,210,97.613634
0.0,1000,106.664671
-1.0,215,108.61483
-1.0,272,111.127291
-1.0,273,113.630486
-1.0,545,118.949044
-1.0,770,126.150293
