#{"t_start": 1760915893.0235372, "env_id": "CustomLunarLander-v0"}
r,l,t
-1498.763,96,0.77119
-1105.032741,85,0.924716
-1435.862771,76,1.062083
-1270.468562,103,1.252564
-1167.68596,90,1.416685
-1391.652628,97,1.594248
-1412.061718,91,1.760214
-1671.855632,133,2.002485
-1566.391448,157,2.283348
-1235.070713,101,2.464859
-1692.129754,115,2.670879
-1196.316198,87,2.828175
-1251.129486,74,2.961611
-1104.741673,107,3.153159
-1121.259035,89,3.313174
-1298.168047,72,3.441607
-1421.482453,76,3.577216
-1587.040914,112,3.780181
-1302.297182,94,3.949507
-1135.77247,113,4.153464
-1236.98015,83,15.468754
-1254.053709,101,15.649094
-1447.14842,109,15.843952
-1135.424043,84,15.99638
-1101.914563,95,16.167824
-1581.987788,129,16.397445
-1291.22273,74,16.528919
-1078.806674,131,16.767742
-1278.70178,86,16.928527
-1346.996563,71,17.058181
-1471.305357,108,17.251012
-1158.831854,118,17.462379
-1580.243724,84,17.612116
-1521.393106,87,17.766851
-1546.955398,116,17.975596
-1452.179093,82,18.121839
-1161.239509,116,18.329219
-1511.954607,111,18.528313
-1354.70725,130,18.762342
-1132.37855,122,18.979693
-1598.864919,169,30.512265
-1679.71809,139,30.762058
-1302.222677,75,30.895544
-1799.870889,175,31.215112
-1334.120243,111,31.415463
-1501.136159,106,31.603777
-1172.797854,125,31.826248
-1394.389484,96,31.999515
-1257.968012,179,32.318247
-1353.143067,107,32.509494
-1237.9626,94,32.678511
-1246.663315,88,32.834415
-1499.459186,94,33.002464
-1207.729462,116,33.207822
-1152.220651,71,33.335856
-1236.464854,84,33.485627
-1697.487745,127,33.712377
-1689.565365,110,33.909855
-1589.434506,128,45.468225
-1255.378299,92,45.635788
-1228.913861,82,45.789348
-1377.535798,92,45.960196
-1065.633579,103,46.154742
-1162.684163,95,46.332289
-1378.376456,96,46.512431
-1869.125682,139,46.773061
-1186.048741,79,46.91788
-1538.176721,99,47.131003
-1216.699423,86,47.289881
-1086.375446,103,47.480001
-1574.078221,98,47.662343
-1136.484486,99,47.849496
-1557.126322,83,48.005686
-1773.203551,150,48.288985
-1659.938861,99,48.474184
-1382.484908,154,48.759789
-1123.365895,74,48.897108
-1458.495339,111,49.106025
-1082.747169,79,60.551207
-1162.234754,104,60.739373
-1162.22675,111,60.942099
-1346.278214,119,61.157053
-1579.150071,90,61.319026
-1307.265115,95,61.489902
-1340.367076,105,61.6805
