#{"t_start": 1760915893.0283356, "env_id": "CustomLunarLander-v0"}
r,l,t
-1220.54615,144,0.853962
-1151.302897,66,0.973683
-1432.101351,73,1.10676
-1381.09237,125,1.336995
-1101.058133,98,1.514059
-1330.438038,105,1.70496
-1155.967526,112,1.91332
-1274.640916,77,2.0493
-1434.392303,202,2.411954
-1346.086577,75,2.546819
-1370.48442,109,2.742599
-1163.548663,75,2.878176
-1335.614273,93,3.044641
-1144.0674,79,3.187718
-1117.397114,77,3.324981
-1268.446639,95,3.494679
-1284.898532,148,3.760702
-1561.338693,136,4.009354
-1238.167972,100,4.18848
-1109.808249,85,15.504764
-1306.908267,73,15.635562
-1099.555947,121,15.852734
-1461.107774,85,16.0071
-1179.730926,130,16.238643
-1162.516067,82,16.385748
-1476.652344,130,16.621022
-1616.257285,126,16.846573
-1101.660118,74,16.988945
-1327.369582,88,17.147787
-1292.24434,128,17.376652
-1205.940246,71,17.503592
-1134.782345,101,17.682208
-1373.487095,87,17.837368
-1315.083091,85,17.991508
-1101.330413,90,18.151951
-1428.60266,112,18.352514
-1275.028127,91,18.514959
-1548.400762,96,18.687968
-1480.805621,79,18.828421
-1501.784785,147,19.092132
-1469.334225,118,30.533727
-1309.529412,91,30.697
-1439.484455,126,30.921764
-1122.591539,95,31.098036
-2079.498076,161,31.387041
-1281.868302,109,31.581721
-1573.426807,129,31.811257
-1426.866588,101,31.992705
-1366.814679,113,32.192511
-1387.089715,151,32.463537
-1269.842848,98,32.639189
-1171.925722,120,32.853224
-1655.94345,114,33.055823
-1220.754287,90,33.215719
-1587.514578,106,33.405527
-1422.35272,126,33.631526
-1517.986783,99,33.809997
-1393.803371,82,33.956159
-1107.797404,152,45.557126
-1352.934268,140,45.818451
-1726.593735,148,46.094814
-1089.634999,84,46.254723
-1746.52019,154,46.542403
-1583.632331,132,46.789545
-1503.884672,85,46.944634
-1436.811208,84,47.130438
-1141.937093,77,47.272789
-1277.560823,84,47.427178
-1414.328771,89,47.59348
-1216.859896,84,47.750583
-1408.507104,85,47.910885
-1780.453657,210,48.307774
-1126.953958,132,48.555364
-1451.316819,123,48.780968
-1298.753941,112,48.987361
-1302.579121,136,60.542639
-1718.456369,161,60.83234
-1325.085192,91,61.00004
-1278.330656,77,61.140059
-1087.397625,84,61.28987
-1297.226121,70,61.417217
-1219.527961,124,61.641816
-1096.279197,85,61.79544
-1073.074521,88,61.955762
-1121.519297,83,62.10347
-1428.443889,89,62.282621
-1333.958138,128,62.513821
-1150.895084,100,62.696658
-1196.561456,67,62.817753
-1134.859597,80,62.961641
-1081.136521,80,63.107187
-1182.027602,80,63.252126
-1230.646303,75,63.386297
-1872.573779,145,63.648011
-1339.41564,78,63.788892
-1313.257952,97,63.964199
-1175.780602,78,64.106952
-1703.728472,111,75.667206
-1603.929615,125,75.897484
-1144.452953,86,76.05268
-1236.438121,115,76.259788
-1241.232012,114,76.466804
-1383.784682,124,76.689013
-1295.878112,66,76.811587
-1180.203786,114,77.016122
-1397.790743,242,77.455492
-1118.084083,97,77.631016
