#{"t_start": 1760915893.0228171, "env_id": "CustomLunarLander-v0"}
r,l,t
-1409.528505,177,0.918088
-1071.102433,88,1.077877
-1286.208945,72,1.210662
-1490.235376,119,1.428398
-1539.045301,95,1.601962
-1250.667618,82,1.750413
-1081.301148,103,1.942411
-1626.635715,144,2.198474
-1160.549979,114,2.402501
-1461.974969,74,2.535864
-1209.760534,87,2.69202
-1417.968794,88,2.851174
-1155.209159,84,3.00073
-1054.314639,72,3.130033
-1420.661233,70,3.255983
-1411.071477,97,3.430032
-1330.965659,106,3.621902
-1494.693808,102,3.803206
-1066.376598,89,3.965266
-1083.120124,92,4.131038
-1221.313804,97,15.471591
-1440.33801,86,15.623473
-1546.664889,112,15.823709
-1180.399082,80,15.968813
-1062.974545,88,16.12787
-1297.779373,93,16.294811
-1338.436799,78,16.435165
-1116.825986,70,16.559339
-1618.900175,94,16.729971
-1455.73988,74,16.863425
-1565.502563,104,17.058499
-1592.678729,149,17.326147
-1315.292382,90,17.486599
-1158.903137,87,17.64201
-1395.108006,79,17.783099
-1324.664602,111,17.981775
-1256.230125,89,18.140548
-1361.107871,87,18.294905
-1347.861211,69,18.420693
-1172.915501,97,18.594583
-1363.153495,73,18.725114
-1368.149475,75,18.858102
-1307.222951,86,19.014976
-1516.931844,112,30.443773
-1281.616466,107,30.635388
-2030.538974,155,30.912615
-1346.246701,74,31.045327
-1430.687539,74,31.183565
-1522.436208,109,31.379962
-1518.612597,112,31.57905
-1325.429261,111,31.778233
-1285.459862,81,31.921242
-1607.641147,124,32.142281
-1231.009973,74,32.27578
-1239.726389,137,32.521286
-1112.595287,76,32.656546
-1194.079827,73,32.786881
-1407.972367,93,32.952915
-1199.531481,67,33.071637
-1257.766516,132,33.308302
-1857.828414,128,33.535334
-1509.148561,127,33.764185
-1277.934564,86,33.918115
-1496.051252,139,45.496251
-1531.178298,125,45.727393
-1267.39239,88,45.890076
-1363.227246,87,46.054033
-1519.22681,101,46.244991
-1306.987489,113,46.456
-1856.173128,152,46.740155
-1086.841991,86,46.898369
-1087.415194,71,47.042436
-1596.119412,128,47.296844
-1220.133163,155,47.583644
-1328.366076,74,47.721387
-1439.840584,90,47.889964
-1419.066185,108,48.093854
-1296.140543,90,48.263999
-1123.922871,105,48.461473
-1242.310079,82,48.616755
-1128.087216,113,48.823454
-1472.005468,93,48.994479
-1232.604277,91,49.168313
-1297.355696,108,60.663203
-1086.057251,85,60.815333
-1067.962895,62,60.931489
-1311.715023,78,61.071877
-1312.622557,137,61.31936
-1498.721776,122,61.539909
-1071.114562,100,61.721283
-1193.599857,153,61.998725
-1301.477202,76,62.134108
-1336.216929,82,62.301208
-1397.567231,145,62.563473
-1160.070007,125,62.790092
-1568.620809,101,62.972606
-1781.990538,160,63.262695
-1468.47387,115,63.468687
-1468.586746,109,63.665531
-1461.720935,121,63.886599
-1324.988269,92,64.053178
-1124.363758,109,75.608989
-1337.837549,91,75.775268
-1195.210071,108,75.972277
-1461.111771,88,76.130761
-1271.048434,98,76.309572
-1091.876964,106,76.500022
-1580.001062,142,76.757022
-1293.068026,124,76.982119
-1469.714658,96,77.157621
-1490.108808,158,77.441829
-1125.587724,90,77.604666
-1133.970331,116,77.812631
-1404.647733,93,77.980275
-1393.064581,98,78.161464
-1440.550316,107,78.358114
-1284.091002,101,78.544181
-1271.975307,68,78.666452
-1220.814266,124,78.896779
-1390.745507,104,79.08674
-1603.317816,216,90.653923
-1393.20513,91,90.815896
-1481.882633,148,91.082526
-1069.075945,72,91.214724
-1112.13124,91,91.377989
-1634.201186,137,91.626245
-1405.907716,109,91.8272
-1255.251547,142,92.08319
-1547.896007,85,92.237688
-1180.875408,123,92.46215
-1490.476149,88,92.621031
-1111.147421,91,92.786791
-1099.503951,114,92.991722
-1094.362515,48,93.079136
-1463.232715,154,93.372239
-1399.462764,91,93.535849
-1411.619225,145,93.800365
-1582.303416,129,94.033319
-1222.94386,97,94.212817
-2126.245562,190,106.076471
-1182.829322,106,106.264665
-1250.578321,86,106.42328
-1337.824913,86,106.580249
-1080.995039,97,106.757476
-1279.608723,199,107.122492
-1177.098241,132,107.360842
-1484.596842,108,107.561056
-1299.895482,80,107.706207
-1446.646919,135,107.956415
-1162.005334,87,108.115124
-1201.290192,98,108.290684
-1365.012257,99,108.471391
-1333.241281,97,108.649872
-1080.018289,106,108.84069
-1110.677015,103,109.032457
-1369.778405,125,109.263948
-1072.499791,48,109.348788
-1171.249052,96,121.20642
-2564.183717,245,121.663088
-1376.885513,65,121.78885
-1680.423427,126,122.028652
-1799.721885,165,122.355247
-2641.899453,298,122.932569
-1707.794346,168,123.249394
-1069.127802,53,123.34887
-1380.912287,66,123.470622
-1388.287737,161,123.768996
-1209.017151,120,123.998913
-1465.963081,157,124.293387
-1147.845959,106,124.498896
-1790.264203,287,125.074577
-1976.506321,552,138.351437
-1178.581002,51,138.451895
-1200.792764,160,138.740047
-1124.928717,128,138.96946
-1656.016658,103,139.15396
-1183.42615,144,139.412498
-1429.162018,150,139.67984
-1267.140683,264,140.15616
-1207.300023,390,140.884665
-1332.444395,93,141.065049
-1192.696188,46,152.416766
-1856.565803,144,152.686931
-1948.2434,170,153.000003
-1732.794054,150,153.27233
-1259.748695,210,153.673595
-1580.98391,132,153.913987
-1054.052555,48,154.001325
-1478.877676,220,154.398333
-1287.890745,131,154.639253
-1396.463737,145,154.902864
-1747.543956,625,156.0437
-1540.388983,191,167.714325
-1644.789,159,168.000685
-1316.006602,261,168.491187
-1865.837147,211,168.879525
-1473.717149,206,169.248982
-1335.468425,142,169.506617
-1246.003845,197,169.859994
-1110.107412,161,170.151834
-1609.044953,151,170.429457
-1638.758424,177,170.748311
-1414.947753,311,182.833477
-2955.307971,396,183.542714
-1753.814567,145,183.806479
-3288.055824,405,184.542234
-1452.619704,100,184.734673
-2442.585303,264,185.225298
-1543.893603,298,185.778975
-1255.450707,58,185.891449
-2018.821857,198,186.27499
-2647.896924,334,198.75937
-1300.715766,210,199.135654
-1295.336351,199,199.491517
-2686.40306,345,200.108845
-5474.284868,759,201.482235
-2546.244017,243,201.916125
-1659.327812,724,215.082496
-2301.428033,432,215.886764
-1723.869651,556,216.905758
-3030.68139,397,217.66225
-3308.392174,450,230.661363
-4785.988788,592,231.737616
-1069.020941,85,231.890085
-3013.93234,510,232.800878
-1505.335138,266,233.297833
-2432.223999,313,245.148704
-2077.329111,289,245.667025
-2407.15072,538,246.621365
-2874.21301,331,247.218692
-4355.099668,690,248.451673
-1686.240518,128,260.023088
-1693.239395,265,260.48974
-1351.874388,244,260.918544
-2661.760882,379,261.61923
-2127.20613,532,262.562802
-1592.090331,344,263.172414
-1874.870678,413,275.495435
-3884.596471,581,276.608626
-2624.731945,645,277.841301
-2958.037985,372,278.554884
-1489.766279,388,291.298564
-3165.459236,526,292.302745
-3501.932636,463,293.209411
-2291.426437,907,306.526952
-4035.175514,906,308.140084
-1810.909663,142,308.389744
-1669.389811,478,309.248826
-2575.973072,556,321.632293
-1511.499205,464,322.455405
-1711.500273,556,323.44111
-3747.888729,657,324.61426
-1798.053039,336,325.214927
-1858.485946,596,337.584557
-3552.289696,720,338.876997
-1587.734931,578,339.939353
-1187.627752,177,351.643646
-3703.378377,449,352.453784
-1879.867993,592,353.536684
-3008.085141,339,354.161565
-2199.4441,1000,368.481213
-2254.952787,441,369.317467
-7142.205911,1000,371.169791
-4032.39235,842,384.330884
-5587.832978,901,385.98048
-3015.022817,1000,400.026981
-5643.09998,753,401.438723
-4867.870311,836,402.956203
-6474.433172,1000,416.888582
-5332.569554,690,418.12145
-3016.272389,322,418.707113
-2358.438458,483,431.577139
-3140.991357,761,432.941341
-4701.632201,643,434.085433
-1958.644862,845,447.278497
-1371.978753,314,447.837965
-2215.311207,730,449.187708
-4178.946958,925,462.896745
-5666.576213,778,464.339191
-3350.702955,523,465.274668
-1738.849833,323,477.801682
-6489.25779,863,479.356783
-3174.288419,624,480.476496
-2547.771738,600,493.599934
-4486.549047,886,495.293925
-2490.182436,681,496.546886
-4689.34785,597,509.462047
-2778.009035,560,510.473819
-2745.273273,534,511.421939
-3336.200543,669,512.650892
-1120.939112,318,525.072725
-3295.481802,639,526.235749
-7401.233377,1000,528.027843
-3227.88599,763,541.059742
-2990.888638,412,541.802432
-4396.964056,639,542.939898
-4926.569025,1000,556.469235
-2936.022813,496,557.368918
-2992.230391,683,558.609369
-3049.723117,818,572.076821
-7207.178252,1000,573.901326
-3402.427695,719,587.311944
-2998.892968,987,589.134327
-2963.827358,878,602.695449
-3193.597437,548,603.663149
-1751.368134,522,604.578692
-4073.794327,521,605.512221
-3826.238022,485,618.311992
-3135.533286,620,619.665211
-2421.735397,292,620.305588
-2400.118574,403,621.136823
-4142.236473,627,634.14056
-4057.81377,944,635.833245
-3722.267584,927,637.512119
-2399.853722,627,650.399697
-3909.105786,877,651.953426
-2992.735354,857,665.291488
-3362.724125,699,666.528867
-2383.035663,930,668.160988
-4119.648397,595,681.050104
-4564.142966,722,682.409374
-1688.375031,575,683.462937
-4070.81669,569,696.590031
-3814.372966,450,697.476458
-3311.196737,700,698.771138
-2860.919577,352,699.41366
-3573.817216,417,712.026757
-2538.276021,779,713.412197
-3615.308039,535,714.359293
-4634.316569,684,715.579949
-1647.392148,425,728.14994
-3562.414557,651,729.301308
-3453.972687,924,730.980445
-3042.404606,827,744.109341
-3257.255724,711,745.432782
-2712.356481,648,758.343185
-7386.918848,1000,760.134572
-3331.361375,1000,773.388742
-5029.162631,729,774.701774
-3752.385127,779,776.10144
-4381.395644,1000,789.446736
-4680.118372,649,790.591971
-4009.058796,601,791.666008
-3996.429382,555,803.917032
-2716.086475,827,805.389826
-4297.961669,666,806.568872
-3659.537537,611,819.018938
-4703.253055,816,820.460803
-3013.326379,1000,833.60185
-4327.879605,670,834.826098
-5221.97595,665,836.085497
-2726.67945,983,849.865424
-5586.186885,871,851.40532
-4434.704828,1000,864.668427
-2178.897182,713,865.938315
-4919.378464,757,867.293571
-3912.291529,840,880.235238
-4320.616714,701,881.496405
-2802.371766,861,883.067596
-6029.895633,1000,896.194969
-2704.310381,581,897.257499
-2522.059414,1000,910.320615
-2163.707327,1000,912.212724
-4414.359862,1000,925.546387
-5749.811486,839,927.095756
-2471.616085,864,941.190479
-4609.154021,854,942.761616
-4442.193475,986,944.531888
-2243.062274,694,957.4224
-3521.301424,1000,959.218465
-2803.679196,1000,972.732347
-2993.383655,651,973.886389
-3322.800508,395,974.589639
-5495.983929,746,987.182013
-2195.355296,827,988.642936
-1938.575378,731,989.939765
-4234.949317,648,1002.354478
-2844.629072,792,1003.786363
-3398.142112,1000,1016.904958
-6917.326495,1000,1018.712905
-2365.343764,743,1020.055897
-3605.801176,504,1032.459867
-3558.405627,647,1033.610292
-2596.651161,425,1034.372297
-3533.89698,396,1035.314837
-4197.665888,1000,1049.117103
-4544.681214,1000,1050.995359
-3498.562147,716,1064.982593
-2861.792557,357,1065.6257
-2853.485867,794,1067.05878
-2089.939273,581,1079.438892
-2661.011794,904,1081.038548
-6293.348493,1000,1082.845529
-3509.962736,581,1095.258668
-2669.510575,290,1095.784515
-1941.739304,807,1097.253093
-3455.168451,1000,1110.25562
-3448.364947,463,1111.10476
-2239.197887,679,1112.32337
-3683.386606,673,1124.736328
-2746.626575,871,1126.282439
-4036.13882,998,1139.432599
-3851.039755,731,1140.736368
-3875.702485,790,1142.376048
-4377.781524,601,1154.839935
-1994.835197,742,1156.17176
-3857.698559,1000,1157.966867
-4659.981529,1000,1171.139014
-6538.064446,1000,1172.947657
-2801.619306,682,1186.084145
-2187.513862,263,1186.571684
