#{"t_start": 1760915893.022112, "env_id": "CustomLunarLander-v0"}
r,l,t
-1289.513,124,0.823673
-1238.856052,103,1.009933
-1653.092849,155,1.294409
-1686.506765,115,1.503689
-1396.15594,80,1.648794
-1833.367547,132,1.891234
-1281.864877,87,2.047397
-1358.854675,122,2.26617
-1348.294666,115,2.473295
-1534.010987,108,2.666671
-1413.544663,113,2.87119
-1331.168857,84,3.021062
-1133.647069,94,3.191008
-1081.55417,93,3.35777
-1660.841788,120,3.571322
-1185.284321,89,3.731856
-1117.031764,84,3.885182
-1197.237507,92,4.051434
-1387.26242,66,4.170727
-1304.35651,112,15.534833
-1143.903705,90,15.697055
-1156.949786,118,15.908036
-1090.156878,105,16.097787
-1565.502611,108,16.291407
-1079.771309,67,16.412622
-1199.521755,113,16.616097
-1389.790381,109,16.811124
-1330.43809,70,16.944697
-1064.776971,80,17.090284
-1351.15698,76,17.224754
-1132.682604,77,17.363497
-1917.590684,152,17.635659
-1185.301727,79,17.775741
-1409.6661,213,18.157334
-1437.341063,94,18.324322
-1287.334998,115,18.531673
-1568.312671,123,18.753088
-1296.753252,92,18.917322
-1913.557036,255,30.60361
-1137.731326,104,30.790386
-1346.542382,118,31.000503
-1142.091432,85,31.158139
-1505.286426,83,31.3097
-1451.276626,78,31.449437
-1292.586374,172,31.75352
-1146.887023,96,31.926024
-1054.0739,67,32.045416
-1168.669504,130,32.278506
-1549.896266,137,32.52423
-1150.555083,81,32.668323
-1290.335196,87,32.822758
-1194.250617,97,32.996201
-1350.286004,69,33.119734
-1660.443796,132,33.354343
-1648.519216,108,33.546498
-1177.054067,95,33.71749
-1258.662054,104,33.90387
-1298.055073,142,45.487207
-1232.053506,143,45.752933
-1329.314706,82,45.903737
-1331.206731,79,46.05251
-1196.486089,87,46.216915
-1257.686081,84,46.375075
-1582.046226,104,46.568657
-1127.402132,92,46.740443
-1516.249645,96,46.917115
-1058.400003,84,47.101693
-1086.675847,88,47.265299
-1214.937001,82,47.416427
-1652.508358,144,47.684032
-1238.530072,112,47.894698
-1435.503509,90,48.065811
-1159.914196,124,48.299582
-1411.028691,118,48.521528
-1227.583001,136,48.772443
-1810.613173,137,49.025193
-1943.819744,227,60.744431
-1173.387103,81,60.888867
-1361.868525,80,61.0363
-1766.364091,124,61.259154
-1138.456261,105,61.450038
-1254.184952,144,61.709982
-1280.501981,85,61.862372
-1385.846508,107,62.056682
-1531.931157,191,62.422233
-1133.024954,79,62.563726
-1357.610284,131,62.801983
-1249.51376,104,62.989613
-1307.355133,77,63.128532
-1384.036205,86,63.285146
-1467.176261,91,63.446907
-1337.241389,75,63.583235
-1605.873917,133,63.823555
-1175.521853,138,64.074941
-1234.94183,114,75.640611
-1324.804654,155,75.925021
-1492.334023,202,76.290274
-1283.586127,93,76.457429
-1170.075536,108,76.651683
-1311.062873,110,76.853136
-1083.305092,122,77.073627
-1348.907194,112,77.276434
-1226.203384,75,77.41141
-1574.411799,111,77.612461
-1089.084043,87,77.769131
-1320.935832,166,78.069417
-1314.247664,144,78.336149
-1496.506614,98,78.515925
-1569.261549,188,78.861239
-1367.704134,154,79.141707
-1571.564245,101,90.499362
-1098.771124,147,90.76493
-1219.17602,127,90.99381
-1595.700003,96,91.169286
-1187.202129,107,91.360822
-1289.334619,112,91.561387
-1157.737519,97,91.741786
-1101.955871,85,91.89471
-1329.228653,136,92.141597
-1201.44923,75,92.279335
-1393.138896,137,92.528281
-1548.745847,128,92.760088
