#{"t_start": 1760851649.5312204, "env_id": "CustomLunarLander-v0"}
r,l,t
-1057.94667,52,0.669939
-2214.563286,218,2.677352
-1625.677053,140,3.936251
-1429.658577,110,4.931945
-1343.256735,95,5.783954
-1347.383315,53,6.263974
-1037.170507,48,6.702755
-1161.625042,96,7.59287
-1055.799942,79,8.316098
-1387.649719,88,9.126333
-1346.537302,102,10.442069
-1259.426094,107,11.977996
-1182.841884,181,14.627494
-1865.001176,196,17.472212
-1182.439863,93,18.829171
-1319.547793,76,19.969183
-1636.429247,151,22.245404
-1107.832384,70,23.30503
-1475.863772,166,25.77348
-1465.219024,118,27.500126
-1133.530167,102,28.999923
-1105.002717,90,30.370978
-1169.003398,102,31.859542
-1482.742537,102,33.323261
-1089.492345,89,34.594217
-1330.886797,65,35.529675
-1149.934049,98,36.971833
-1114.586748,104,38.554684
-1168.140472,43,39.189774
-1115.214758,61,40.112936
-1498.770496,139,42.221361
-1145.3361,108,43.835965
-1176.448404,43,44.504245
-1305.739137,82,45.722228
-1131.211343,64,46.688934
-1069.658808,80,47.898996
-1212.282015,119,49.681511
-1108.271788,84,50.97055
-1153.943737,80,52.183952
-1270.568942,210,55.329812
-1317.86609,204,58.479716
-1085.635379,83,59.774513
-1152.634512,71,60.842732
-1108.512027,99,62.310524
-1262.439078,165,64.866863
-1183.643434,91,66.3952
-1160.321581,75,67.593054
-1308.276495,107,69.198174
-1266.288082,236,72.812714
-1231.362076,47,73.615133
-1162.988156,68,74.689592
-1096.761332,99,76.267124
-1060.130282,80,77.511368
-1318.195463,87,78.851726
-1270.565932,72,79.960531
-1262.56477,93,81.429729
-1165.456184,69,82.538243
-1248.124794,76,83.708075
-1061.265325,56,84.553523
-1241.953159,76,85.748917
-1058.906397,67,86.81707
-1349.424513,113,88.648658
-1140.058059,88,89.992764
-1160.796686,77,91.225469
-1182.605009,78,92.406488
-1199.223468,71,93.49182
-1162.794472,77,94.640701
-1148.338586,67,95.637366
-1113.559268,86,96.975078
-1325.582748,88,98.364164
-1169.733127,75,99.525783
-1053.707681,92,101.023969
-1115.444947,71,102.147554
-1280.779215,86,103.445097
-1255.168045,77,104.633557
-1129.728183,85,105.929682
-1133.987881,111,107.681137
-1097.778198,75,108.835182
-1111.902771,64,109.816467
-1217.289551,80,111.014409
-1203.532323,73,112.102656
-1263.634308,94,113.544392
-1338.526577,87,114.889568
-1151.766852,114,116.651671
-1129.367592,66,117.73382
-1384.636629,153,120.261765
-1197.239804,70,121.376043
-1159.726367,72,122.458001
-1191.588002,75,123.677689
-1125.486846,83,125.046556
-1242.34133,79,126.509162
-1120.634803,60,127.482278
-1202.904924,90,128.83618
-1359.847852,121,130.737131
-1222.302043,92,132.104022
-1198.867563,73,133.179582
-1209.586213,78,134.3717
-1172.483318,73,135.470047
-1089.772185,82,136.753516
-1164.277139,103,138.293142
-1091.595083,92,139.699299
-1100.119714,92,141.076238
-1185.550474,83,142.322451
-1126.636046,65,143.320869
-1143.181344,74,144.49431
-1193.049424,95,145.969117
-1260.091679,72,147.087733
-1258.671967,97,148.530382
-1085.725806,59,149.434577
-1275.033323,91,150.855499
-1173.402376,79,152.092357
-1153.193849,84,153.348831
-1082.899542,91,154.694921
-1298.775683,133,156.686905
-1256.528727,149,159.009681
-1229.621841,86,160.294767
-1218.966713,127,162.270651
-1275.287519,84,163.555315
-1105.803908,78,164.720191
-1179.595109,91,166.065677
-1041.247231,50,166.790038
-1136.094765,77,167.94548
-1270.069601,71,168.993165
-1214.314886,71,170.096152
-1261.938105,85,171.41115
-1174.080719,60,172.336016
-1196.288204,106,173.897087
-1107.17387,69,174.920057
-1172.69745,128,176.85308
-1285.737953,89,178.20734
-1198.343529,67,179.20529
-1281.731374,105,180.810967
-1164.12443,88,182.179999
-1174.391223,92,183.638532
-1184.805574,82,184.908035
-1216.067051,83,186.189418
-1263.453851,101,187.749707
-1126.321817,79,188.984846
-1175.267684,91,190.372107
-1215.572211,108,192.026539
-1065.291996,38,192.602224
-1119.023128,69,193.682671
-1452.729983,187,196.639572
-1478.007287,130,198.637181
-1123.689295,96,200.127247
-1165.164419,98,201.664001
-1186.003727,75,202.819658
-1231.970363,58,203.704057
-1058.455985,47,204.417861
-1251.985868,93,205.828188
-1148.712762,78,207.034061
-1275.294414,97,208.507313
-1242.651045,59,209.434392
-1245.311878,101,210.970623
-1241.922697,93,212.387858
-1227.722538,101,213.936491
-1138.974439,104,215.510864
-1671.287323,1000,230.778202
-1128.297626,82,232.050362
-1266.095549,95,233.505385
-1279.881943,82,234.744421
-1119.598101,65,235.727674
-1217.506833,91,237.110209
-1157.254773,73,238.215454
-1477.519867,337,243.20616
-1150.631296,90,244.589539
-1212.623007,46,245.270453
-1494.086633,134,247.311459
-1136.989429,79,248.568444
-1383.348433,119,250.400767
-1090.376811,53,251.209801
-1319.508435,109,252.881452
-1351.866678,151,255.164968
-1173.498164,1000,270.162662
-1195.044973,104,271.661933
-1129.851874,92,273.055941
-689.275086,1000,287.855344
-1128.160085,59,288.729934
-1228.593701,63,289.642991
-1067.746414,66,290.621271
-1102.958447,67,291.597059
-1303.627543,364,296.930856
-1175.37578,127,298.796299
-1217.3277,86,300.076388
-1305.477903,81,301.356808
-448.102,1000,316.201278
-1275.655083,90,317.563182
-1070.56545,67,318.568849
-1149.743079,1000,333.737907
-1117.302266,64,334.708071
-1174.91338,100,336.201104
-1483.202956,1000,351.544648
-1263.180139,82,352.813701
-1162.249185,61,353.737506
-1091.175469,90,355.106456
-1167.067813,102,356.662163
-1206.22479,78,357.808292
-1485.949142,514,365.367669
-1142.898467,85,366.622522
-1149.249168,103,368.142143
760.801821,783,379.812068
-1183.129586,68,380.827061
-1209.189103,67,381.891801
-1202.248499,69,382.894848
-1405.063097,101,384.351602
-1158.422031,97,385.804551
-1202.995595,84,387.137391
-1197.997744,77,388.278282
972.4125,53,389.081264
-2560.910767,821,401.476481
-403.709707,1000,416.362599
-1086.844963,102,417.97812
-1110.17113,112,419.651114
-1075.351581,123,421.519229
-1307.250193,104,423.082417
-1084.210122,83,424.304672
-1126.027077,106,425.922194
-1581.171174,131,427.885919
-1106.703979,77,429.020665
-1363.907947,101,430.516398
-1229.000837,60,431.384663
-1256.587402,80,432.547762
-1234.128143,71,433.57457
-1226.077842,156,435.856272
-1147.706664,40,436.42764
-1189.294991,114,438.077734
-1392.001459,83,439.293899
-1249.925804,81,440.478617
-1108.381289,135,442.454593
-1261.610869,68,443.484211
-1068.83611,1000,458.404913
-1164.663773,194,461.277808
-1155.102042,69,462.31618
-315.999337,1000,477.184251
