#{"t_start": 1760856375.5085063, "env_id": "CustomLunarLander-v0"}
r,l,t
-1412.407996,79,0.327396
-1434.515988,78,0.510893
-1108.264226,89,0.71735
-1503.015886,126,1.010591
-1210.636666,60,1.150406
-1198.460349,84,1.345958
-1572.261754,117,1.616986
-1258.861948,80,1.803494
-1269.048614,61,1.948901
-1561.218029,81,2.140673
-1396.229093,128,2.442023
-1316.206055,89,2.872772
-1947.751569,187,4.586456
-1183.559081,132,5.80817
-1505.670868,107,6.775337
-1198.03258,110,7.775665
-1089.907466,81,8.496257
-1212.951379,70,9.135829
-1364.259333,99,10.057292
-1792.628485,163,11.541607
-1143.003354,141,12.813388
-1389.524747,96,13.726015
-1513.209187,114,14.782811
-1153.660531,99,15.663393
-1220.533325,69,16.278002
-1114.782664,108,17.235184
-1230.836379,112,18.236999
-1235.258133,60,18.79388
-1135.485008,123,19.943102
-1507.140853,146,21.30064
-1074.511046,41,21.687736
-1139.486439,82,22.466725
-1087.071202,78,23.203629
-1315.571309,70,23.838827
-1133.902645,90,24.666355
-1115.909373,38,25.020208
-1204.335022,84,25.764253
-1234.335305,89,26.548256
-1280.54464,134,27.776772
-1202.100484,61,28.320942
-1135.22889,68,28.952718
-1129.651968,73,29.606329
-1358.677843,130,30.790407
-1358.308164,79,31.529967
-1191.457555,64,32.093588
-1136.202617,86,32.850581
-1215.727484,99,33.719962
-1102.948924,90,34.518507
-1206.848004,96,35.406727
-1438.078851,165,36.899124
-1171.158659,83,37.661424
-1145.970291,96,38.514649
-1109.834928,62,39.067722
-1194.19354,44,39.475043
-1225.79748,45,39.887055
-1412.757132,153,41.271262
-1108.048474,96,42.132524
-1463.278358,175,43.767646
-1074.679362,72,44.436811
-1148.162643,69,45.070404
-1289.009571,86,45.871815
-1146.74017,65,46.470238
-1171.240121,97,47.354782
-1215.694481,91,48.184216
-1219.795199,86,48.976742
-1187.649496,87,49.782605
-1331.574381,120,50.862576
-1143.194113,86,51.620646
-1403.022857,123,52.737818
-1152.195447,78,53.47598
-1225.776666,88,54.331885
-1110.694161,82,55.082047
-1164.192531,92,55.98045
-1324.815419,147,57.430539
-1263.11717,87,58.306873
-1225.545784,69,58.96385
-1166.698819,76,59.684594
-1427.805524,174,61.397624
-1157.777626,100,62.402718
-1110.682747,113,63.518133
-1188.217856,77,64.323153
-1238.208719,104,65.321627
-1416.793938,121,66.46008
-1345.372172,113,67.51662
-1203.678382,90,68.361233
-1230.014696,72,69.041131
-1076.233883,84,69.830205
-1113.325954,67,70.501339
-1108.389604,81,71.326473
-1116.648753,68,71.986104
-1122.238262,61,72.547489
-1136.968321,64,73.144445
-1144.624,80,73.954175
-1360.371385,107,74.97196
-1221.564697,66,75.624655
-1345.442251,114,76.641715
-1315.492328,116,77.718199
-1408.194947,189,79.482704
-1206.312007,97,80.35368
-1138.226403,79,81.144136
-1155.502414,1000,90.51708
-1308.854397,106,91.493566
-1147.891252,65,92.110283
-1169.709693,72,92.787234
-1251.348102,99,93.723559
-1149.025084,89,94.550131
-1130.470938,99,95.464418
-1237.999926,86,96.259773
-1083.002761,95,97.148694
-1195.284597,114,98.300652
-1855.967508,532,103.320099
-1304.244887,95,104.18698
-1193.026539,95,105.072576
-1060.124343,66,105.683417
-1113.844423,55,106.20342
-1178.31671,94,107.091068
-1123.686174,93,107.997577
-1251.289161,56,108.523431
-1205.471384,90,109.387299
-1159.893573,103,110.377861
-1274.201791,104,111.310689
-1258.711343,64,111.888612
-1272.712522,68,112.504824
-1252.057012,78,113.204342
-1164.177476,106,114.158048
-1326.678506,100,115.100733
-1107.722405,91,115.948873
-1240.159297,103,116.874981
-1109.685979,68,117.507142
-1190.836379,41,117.872788
-1158.062675,90,118.697362
-1218.894618,88,119.491851
-1133.604244,51,119.950529
-1117.186793,58,120.479019
-1146.824165,52,120.951201
-1283.7725,106,121.908772
-1224.341975,76,122.602971
