#{"t_start": 1760851649.580575, "env_id": "CustomLunarLander-v0"}
r,l,t
-1250.834273,122,1.272386
-1386.419641,132,2.484177
-1572.90221,160,3.925866
-1236.392478,157,5.348472
-1297.239343,120,6.426644
-1365.755379,97,7.323623
-1256.028474,111,8.346507
-1220.443052,74,9.025457
-1916.229827,131,10.729438
-1390.078832,102,12.189382
-1451.817687,108,13.775892
-1422.068654,121,15.570106
-1224.690668,102,17.034477
-1103.356349,91,18.347136
-1381.580827,82,19.563558
-1091.576473,81,20.796001
-1799.094614,146,22.991726
-1270.961904,123,24.826212
-1067.452303,44,25.481344
-1202.800695,93,26.845754
-1555.84121,108,28.417821
-1088.248742,134,30.43991
-1109.13919,96,31.842515
-1277.561565,124,33.614818
-1130.95236,88,34.873093
-1359.823859,76,35.973579
-1356.468133,114,37.684551
-1156.873451,75,38.82198
-1258.671518,77,39.974343
-1117.881566,89,41.326404
-1176.224889,99,42.812627
-1326.618097,84,44.097401
-1322.055924,111,45.748574
-1337.703287,81,46.975355
-1166.091414,88,48.304576
-1206.99818,98,49.77278
-1110.801101,90,51.17971
-1259.725513,87,52.459213
-1094.725022,95,53.868685
-1252.958658,75,55.000273
-1162.04576,65,56.007945
-1171.302537,74,57.187515
-1247.554271,97,58.652691
-1139.939608,106,60.291377
-1152.477774,99,61.751675
-1332.009717,83,62.997
-1209.14751,97,64.51806
-1157.735943,71,65.698763
-1350.803267,101,67.343887
-1128.05592,101,68.870798
-1128.128879,66,69.880477
-1179.147814,85,71.192397
-1125.379948,74,72.312871
-1088.926138,53,73.164094
-1276.592345,97,74.723777
-1097.827684,73,75.874755
-1198.281884,214,79.188833
-1094.262538,93,80.663382
-1121.136433,111,82.429906
-1242.948764,76,83.60351
-1159.399706,36,84.13952
-1127.895739,67,85.161437
-1265.408275,94,86.67236
-1178.091299,69,87.816195
-1200.554246,96,89.295648
-1174.298615,67,90.380068
-1131.54242,79,91.587153
-1121.906018,97,93.077335
-1229.887829,95,94.48773
-1139.787059,66,95.475602
-1292.166229,90,96.867337
-1125.867653,162,99.401925
-1132.814388,73,100.615455
-1415.158952,536,108.894885
-1208.353539,61,109.831612
-1246.174979,81,111.041094
-1194.295948,78,112.211912
-1102.963601,62,113.169778
-1225.489887,95,114.636389
866.181597,63,115.617133
-1305.420538,103,117.212604
-1206.279369,61,118.27188
-1203.626275,96,119.826355
-1135.342576,60,120.785718
-1100.432378,71,121.875053
-1124.611873,78,123.113174
-1120.122106,79,124.373946
-1354.413507,108,126.341493
-1157.493247,76,127.578469
-1090.22271,64,128.542923
-1148.515548,57,129.413433
-1042.945869,57,130.310601
-1181.112212,80,131.520908
-1212.412296,80,132.710241
-1256.242885,86,134.012111
-1374.944375,107,135.621188
-1305.975521,109,137.312749
-1363.234662,115,139.038733
-1101.552933,72,140.129871
-1091.206819,90,141.479504
-1107.323629,104,143.051726
-1335.266579,115,144.85786
-1327.71031,97,146.37818
-1173.187211,122,148.210614
-1082.211547,144,150.423176
-1195.805429,81,151.711763
-1103.660859,69,152.74886
-1315.366678,123,154.573301
-1297.87657,514,162.43408
-1128.328842,73,163.560974
-1265.723689,127,165.439205
-1776.629248,703,176.016437
-1659.586884,355,181.403578
-1152.637313,69,182.471026
-1030.659659,46,183.208038
-1158.855302,105,184.84568
-1336.44503,143,187.047124
-1138.627851,58,187.964018
-1292.306602,76,189.138626
-1113.990381,64,190.107465
-1238.056497,116,191.890956
-1130.267168,73,193.000218
-1251.037579,73,194.163855
-1191.490935,72,195.341586
-1288.147324,76,196.499647
-1177.762709,67,197.549511
-1078.776142,49,198.279779
-1464.422245,180,201.047603
-1329.116441,88,202.448601
-1297.368012,141,204.606267
-1396.127223,101,206.124884
-1299.399011,92,207.54921
-1335.464058,98,209.073685
-1080.987578,67,210.077222
-1265.085712,126,212.002239
-1290.960418,77,213.175023
-1171.864971,73,214.309566
-1193.06745,79,215.497241
-1145.784159,90,216.886552
-1237.643967,53,217.662856
-1093.172667,172,220.239864
-1190.848328,69,221.290171
-1217.265585,74,222.450434
-1218.556761,97,223.912563
-1107.370561,83,225.170869
-1094.977019,54,226.004478
-1132.474871,73,227.134596
-1229.520989,98,228.620412
-1257.263601,96,230.131291
-1236.778002,72,231.247769
-1200.278866,59,232.157576
-1132.928759,75,233.301432
-1263.282676,83,234.555315
-1198.650715,71,235.633368
-1221.462239,108,237.27354
-1071.151467,33,237.776061
-1206.204116,54,238.590785
-1151.309417,79,239.755817
-1244.860416,65,240.713429
-1142.789017,64,241.656064
-1588.210353,290,246.036414
-1248.965224,86,247.339051
-1116.372738,88,248.734519
-1426.700765,206,251.929645
-1200.009498,43,252.56747
-1176.804259,92,253.954288
-1094.918545,83,255.211184
-1277.54845,229,258.699185
-1245.692878,52,259.514156
-1154.290335,91,260.869661
-1113.654882,130,262.815925
-1202.789855,79,264.000138
-1298.987814,247,267.680304
-1402.972401,100,269.139339
-1246.646803,203,272.10727
-1209.936453,92,273.514396
-1131.6529,75,274.607863
-1287.772985,126,276.474808
-1248.06279,92,277.811292
-1050.187588,47,278.501376
-1224.640584,96,279.927566
-1185.216294,95,281.323991
-1256.82095,77,282.46733
-1219.841686,91,283.852588
-1069.575426,94,285.248014
-547.843778,1000,299.940636
-1374.675042,292,304.44007
-1448.2146,1000,319.249748
-1191.884427,65,320.188742
-1315.293483,82,321.429016
-1176.742151,123,323.261956
-1235.269036,67,324.279553
-1076.681098,71,325.42159
-1200.153899,112,327.168406
-1232.796484,110,328.826582
-1249.558512,62,329.769404
-1180.605316,118,331.554452
-1239.034529,71,332.60058
-1167.294919,219,335.910033
-1111.797332,65,336.888341
-1250.260674,69,337.922797
-1276.211069,187,340.976822
-1102.434804,100,342.529543
-1187.295409,216,345.827384
-1343.587995,107,347.506481
-1201.434273,68,348.487911
-1107.651551,56,349.285101
-1148.014042,108,350.852893
743.500248,956,365.161854
-1069.716015,97,366.590878
-1277.382261,85,367.822284
-1268.285705,88,369.147475
-1358.882834,122,370.925626
-1369.963456,1000,385.88836
-1238.521003,66,386.941663
-1169.946427,93,388.328444
-1341.62526,87,389.627137
-1330.100287,99,391.116162
-1208.490341,1000,406.171685
-2720.182449,943,420.321024
-1215.510394,62,421.260135
-1097.074525,102,422.805444
-1205.732647,85,424.055077
-1240.128877,98,425.550956
-1097.195691,134,427.55708
-968.765156,1000,442.164233
-1205.650643,84,443.421562
-1275.908752,113,445.125457
-2243.110661,1000,460.027812
-1085.587756,114,461.706208
-1272.802556,118,463.467207
-1131.931214,99,464.971664
-1193.97776,73,466.056447
-1121.271478,125,467.87484
-1235.010528,82,469.082321
-1266.614705,85,470.33399
-1218.303924,52,471.099383
-1404.980073,151,473.309253
-1331.85835,90,474.652215
