#{"t_start": 1760851649.5641572, "env_id": "CustomLunarLander-v0"}
r,l,t
-1250.511977,159,1.623982
-1728.976129,156,3.050353
-1646.678171,112,4.058089
-1184.24136,105,5.011072
-1259.856662,76,5.69169
-2506.038519,234,7.83375
-1155.424705,115,8.891364
-1156.433953,72,9.667943
-1993.973932,200,12.548105
-1477.972823,97,13.96392
-1443.274639,82,15.162656
-1446.187216,86,16.431478
-1316.776174,86,17.660213
-1082.641548,100,19.1382
-1304.007665,99,20.621864
-1734.376397,133,22.619353
-1328.269881,61,23.537473
-1148.420043,79,24.715547
-1418.466868,88,26.019254
-1097.642477,70,27.054732
-1451.769832,100,28.504947
-1189.937451,109,30.161233
-1322.682944,88,31.447041
-1100.262087,70,32.454954
-1227.399448,73,33.5039
-1226.24387,109,35.059775
-1128.877539,115,36.722036
-1127.438141,186,39.559385
-1191.043941,102,41.099021
-1474.079129,84,42.36763
-1138.329778,84,43.62511
-1369.431573,110,45.302458
-1235.520018,124,47.157042
-1172.514667,76,48.30292
-1258.944372,75,49.420038
-1363.917012,83,50.679544
-1263.838684,86,52.000261
-1293.338258,89,53.310429
-1419.356646,130,55.283295
-1235.929053,101,56.889914
-1120.223613,63,57.828976
-1070.099561,73,58.930955
-1112.907705,66,59.971364
-1121.770691,149,62.188265
-1134.613967,86,63.48326
-1129.763185,70,64.597113
-1279.413772,219,68.130388
-1102.184493,91,69.509643
-1197.985475,73,70.642739
-1277.583763,83,71.900272
-1237.095684,56,72.751663
-1114.922252,64,73.83177
-1072.413372,69,74.908455
-1176.319852,73,76.073277
-1257.9968,89,77.463695
-1176.692778,88,78.821226
-1190.935813,67,79.844703
-1164.042566,110,81.584735
-1103.467283,75,82.781538
-1123.791288,72,83.884344
-1289.110159,114,85.649834
-1050.507697,62,86.638888
-1251.826126,67,87.748723
-1353.441144,88,89.11008
-1174.125617,89,90.531762
-1158.441885,80,91.752956
-1117.286182,89,93.12267
-1326.786633,123,94.956033
-1231.084065,80,96.17479
-1097.157424,86,97.500702
-1315.779924,110,99.239278
-1252.591646,91,100.722071
-1134.664416,66,101.75868
-1201.412307,78,102.929261
-1195.566334,86,104.253867
-1092.971518,68,105.300626
-1147.599817,69,106.379012
-1245.32576,62,107.348944
-1295.46213,83,108.639611
-1154.706936,73,109.752173
-1177.371978,137,111.801451
-1124.385286,63,112.768575
-1250.140661,92,114.208626
-1254.964827,82,115.463355
-1104.157014,70,116.527742
-1148.14033,59,117.46746
-1201.661971,89,119.033075
-1133.019931,97,120.539698
-1348.846089,105,122.153718
-1112.291952,78,123.416352
-1060.913899,69,124.516535
-1149.588606,121,126.710742
-1138.751206,88,128.093776
-1071.779873,63,129.034611
-1062.926625,112,130.798379
998.986435,8,130.91867
-1101.264333,86,132.188502
-1065.511576,64,133.133594
-1453.932772,612,142.410309
-1239.316883,80,143.67491
-1130.62897,68,144.717782
-1263.191649,73,145.856866
-1085.071929,89,147.234069
-1408.635637,101,148.749645
-1267.726674,172,151.433682
-1259.822032,84,152.707062
-1127.645302,68,153.723225
-1186.376886,92,155.086998
-1195.111189,106,156.673706
-1611.960716,127,158.65555
-1298.433964,80,159.850969
-1089.06253,92,161.263299
731.906642,77,162.46482
-1188.894046,108,164.124709
-1255.431196,80,165.296427
-1096.351873,174,167.868771
-1133.683158,94,169.288541
-1235.152561,77,170.447018
-1261.313541,104,172.083914
-1109.507497,129,173.988019
-1288.256976,86,175.283525
-1073.184447,59,176.169372
-1151.88459,64,177.131702
-1177.917669,125,179.015668
-1142.404978,85,180.301175
-1097.6967,72,181.418194
-1141.396635,57,182.300183
-1228.630632,79,183.561841
-1203.272346,66,184.588547
-1161.696176,73,185.712111
-1354.660759,113,187.463451
-1197.742725,100,189.01402
-1219.262004,89,190.373023
-1301.61244,100,191.90595
-1349.418195,132,193.958386
-1356.780273,112,195.753685
-1234.246321,55,196.592064
-1590.271246,112,198.309993
-2532.713599,1000,213.665054
-1222.056518,59,214.571065
-1238.917967,68,215.60348
-1295.641712,113,217.327662
-1114.295202,91,218.65977
-1216.755842,60,219.560323
-1333.94482,168,222.130872
-1180.905232,60,223.062324
-2201.293199,1000,238.363725
-1186.994851,104,239.904521
-1203.875348,75,241.008791
-1356.460418,164,243.459139
-1145.85274,71,244.542843
-1297.479761,182,247.294767
-1096.378157,72,248.444264
-1133.033586,103,250.029271
-1271.150942,74,251.163386
-1302.173504,91,252.567482
-1221.754589,178,255.258034
-1154.686604,74,256.375483
-1211.851889,57,257.22837
-1185.030391,96,258.714013
-1194.400953,80,259.945961
-1156.992997,48,260.65542
-1142.023119,68,261.681623
-1109.761379,62,262.612482
-1223.56564,58,263.459945
-1389.640908,93,264.84051
-1346.466362,80,266.035997
-1158.824042,55,266.860715
-1026.259295,36,267.413732
-1203.053339,60,268.296653
-1156.065538,91,269.641371
-1224.200203,92,270.96795
-1157.861157,94,272.349973
-1308.372056,95,273.801248
-1180.954898,87,275.071881
-1076.27618,46,275.745997
-1249.034903,79,276.921884
-1278.374806,100,278.36106
-1241.809124,67,279.375319
-1199.346947,118,281.101608
-1155.646618,94,282.497335
-1113.11311,1000,297.240495
-1163.314721,78,298.379596
-1244.844105,81,299.588622
-1190.183439,80,300.812464
-1220.123161,128,302.807429
-1274.467654,73,303.909402
-1178.751897,47,304.619131
-1244.589371,92,305.970447
-1904.547253,1000,320.74919
-1140.871041,101,322.325977
-1141.196621,57,323.144777
-2018.724252,1000,338.41232
-1298.898159,86,339.84737
-1157.844797,88,341.200604
-1075.875255,86,342.544558
-1247.052496,110,344.21471
-1208.511404,84,345.511789
-1225.471691,66,346.572469
-1089.884184,65,347.551435
-1252.300715,67,348.518611
-1182.028898,66,349.459301
-1154.150464,99,350.897898
-1157.009447,111,352.654563
-1216.911494,97,354.109838
-1109.573563,136,356.216154
-1933.72888,468,363.07788
-1222.720046,121,364.871847
-1134.611126,53,365.640735
-1251.496254,84,366.881229
-1202.74763,46,367.555811
-1293.609511,89,368.883553
-1318.572591,79,370.023558
-1078.259955,167,372.473634
-1354.044633,148,374.731481
-1214.055521,75,375.855959
-430.1463,1000,390.877089
-1221.083783,69,391.892636
-1258.304239,91,393.315728
-2732.9435,578,402.024818
-1079.042751,69,403.053086
-1211.299056,96,404.497133
-809.818279,1000,419.470754
-1191.709728,88,420.811128
-1401.2356,103,422.376187
-1315.859932,218,425.640205
-1272.983555,101,427.169811
-1149.601822,157,429.472233
-1192.677022,108,431.062044
-1235.354477,70,432.088285
-2305.130194,696,442.221928
-1506.675727,1000,457.193659
-1294.556815,84,458.404178
-1044.59969,43,459.054537
-1073.914937,59,459.922231
-1224.363377,55,460.73354
-1250.57424,117,462.482818
-1132.159318,52,463.249784
-1134.466769,104,464.81793
-1297.604509,71,465.881828
-1109.060871,113,467.53075
837.27262,554,475.718739
