#{"t_start": 1759987333.370936, "env_id": "CustomLunarLander-v0"}
r,l,t
28175.873071,96,0.771128
35665.938509,116,1.007384
6707.88071,93,1.184648
41065.143074,128,1.447035
26972.1576,107,1.665466
17384.690532,97,1.872245
5042.81114,103,2.08526
31498.805343,138,2.375048
8797.89154,83,2.549423
27531.446837,104,2.7683
13065.405395,101,2.979522
11055.473563,112,3.204832
25091.130936,94,3.3859
7506.522968,80,3.541959
31557.714152,143,3.822615
22248.377087,101,4.037938
11944.919576,106,4.2469
6121.820587,114,4.478454
8405.167473,97,4.663615
11492.871022,108,15.8078
25577.673287,101,16.008926
14998.057722,97,16.207106
53125.719934,132,16.475207
4926.682547,84,16.650743
4735.105075,108,16.861924
10417.546542,95,17.059492
10491.51423,100,17.263028
34172.024478,123,17.498906
26790.357833,136,17.78155
21002.268075,110,18.005889
7392.561813,119,18.23531
24670.088357,91,18.413971
3829.659755,118,18.647053
12935.241962,119,18.881473
18313.922007,105,19.081758
44613.810336,124,19.323942
36694.462427,112,19.53381
31378.036006,102,30.781797
6941.932274,94,30.96792
20956.848306,103,31.164948
18867.421417,92,31.342007
18843.558644,94,31.524655
26153.613777,127,31.765414
38321.169842,127,32.040186
20325.756985,95,32.23769
969.297738,85,32.419222
3753.565705,88,32.60021
19668.676964,107,32.812004
4316.886853,85,32.974097
12019.313191,110,33.181731
25236.271869,98,33.369548
4833.610594,97,33.561015
23810.076325,124,33.80044
64076.786697,148,34.09699
23983.197011,104,34.29848
13511.305855,113,34.521448
21699.338256,104,34.721956
12638.43261,95,45.820034
39606.205928,114,46.040179
24257.769305,127,46.314883
1836.913683,77,46.464013
21699.837949,115,46.694222
2488.054176,89,46.880891
7597.522072,90,47.060671
38464.662802,121,47.316977
26357.350664,112,47.551302
10698.479507,99,47.745872
22500.173574,100,47.941475
28994.402637,100,48.135942
33167.792025,111,48.35327
4192.710178,90,48.54417
13125.221872,90,48.730348
23997.222148,95,48.919229
15413.380438,108,49.148317
42077.810983,119,49.39099
15714.028663,132,49.654252
21479.511299,92,49.830294
30453.293247,114,61.212236
26035.008343,126,61.5051
2090.959173,87,61.697339
33769.890699,116,61.930754
4995.781287,104,62.147312
16782.906298,89,62.345004
31491.605863,107,62.571067
11155.087347,80,62.734502
20239.010306,106,62.950618
27135.777656,128,63.210764
3416.616256,116,63.444199
13571.572879,89,63.620056
3144.70542,82,63.781945
17288.819602,90,63.958597
11407.214505,93,64.143694
38438.043417,119,64.382146
20755.479693,96,64.572996
10567.941126,91,64.75262
11924.622491,103,64.967679
9539.22119,95,65.153194
8796.202577,99,76.344358
17855.178097,91,76.524489
4709.016827,102,76.727327
20848.926225,100,76.933576
30331.99223,107,77.140356
20410.339489,92,77.340017
25823.11152,105,77.571385
22908.764877,87,77.737762
14572.046304,83,77.901139
27324.37111,100,78.09709
16957.11793,91,78.272548
29834.657985,108,78.48086
33305.933731,105,78.683065
22260.281381,92,78.874508
20597.595621,101,79.066597
4093.988621,91,79.245255
28411.945488,114,79.481935
4812.974735,102,79.680041
8218.27767,96,79.868759
21874.462932,101,80.060017
27048.401337,93,80.250993
28855.51568,114,91.472297
7175.053864,86,91.631901
17648.815258,90,91.802664
4553.295419,99,91.991837
23915.833455,103,92.194044
12538.546326,101,92.40042
20686.307547,127,92.645966
7576.596654,89,92.821212
17783.208612,83,92.982302
16590.828591,89,93.171676
23577.967128,100,93.362065
10491.321493,100,93.556924
22299.083684,102,93.755316
20111.902717,100,93.948223
22628.691807,85,94.1109
19102.325174,96,94.298306
27061.3334,152,94.591177
29271.54054,107,94.819436
23414.200137,112,95.037102
21219.841799,136,95.299808
5618.920949,108,106.585946
37751.492405,138,106.852381
24388.436189,91,107.024462
26780.334275,100,107.227496
14978.179499,93,107.408192
15133.417587,78,107.562469
5959.888834,98,107.749402
23205.96047,93,107.927543
908.689118,90,108.097886
11273.720544,115,108.318117
5612.986503,98,108.519049
19756.438171,89,108.69648
3216.48824,94,108.881119
11557.924913,128,109.148761
12788.216907,90,109.320896
10770.855385,99,109.512936
23668.099557,120,109.745622
3769.882413,94,109.943115
20747.867038,107,110.171366
14425.634466,123,110.423429
12093.646469,100,121.726001
6563.385324,91,121.920375
6651.945679,105,122.151904
23996.112191,110,122.36179
5264.078248,89,122.527445
7034.359164,118,122.758558
32197.468351,117,123.002059
7406.112136,139,123.268606
21372.99691,88,123.441309
22735.546039,89,123.617208
16367.593947,168,123.988751
54615.530638,141,124.278599
24399.25046,91,124.449963
2541.202462,92,124.626696
13034.683395,99,124.824431
25067.239617,143,125.138431
16055.419756,93,125.321557
14451.768474,112,125.536123
